========== State after 32 simulations ==========
@[R6[10](5268)] ==> [R6[10](5268)] -log10(p) = 2.756916 --> OKAY
@[R6[8](3683)] ==> [R6[8](3683)] -log10(p) = 2.870147 --> OKAY
@[R4[0](4554)] ==> [R4[0](4554)] -log10(p) = 2.887380 --> OKAY
@[R7[0](4559)] ==> [R7[0](4559)] -log10(p) = 2.887380 --> OKAY
@[R11[2](3249)] ==> [R11[2](3249)] -log10(p) = 3.054764 --> OKAY
@[R7[5](4668)] ==> [R7[5](4668)] -log10(p) = 3.105688 --> OKAY
@[R7[6](4669)] ==> [R7[6](4669)] -log10(p) = 3.105688 --> OKAY
@[R6[6](5331)] ==> [R6[6](5331)] -log10(p) = 3.716033 --> OKAY
@[R6[0](3345)] ==> [R6[0](3345)] -log10(p) = 3.815079 --> OKAY

========== State after 256 simulations ==========
@[R4[4](3392)] ==> [R4[4](3392)] -log10(p) = 2.673690 --> OKAY
@[R4[1](3299)] ==> [R4[1](3299)] -log10(p) = 2.707662 --> OKAY
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 2.732554 --> OKAY
@[R6[8](3683)] ==> [R6[8](3683)] -log10(p) = 2.761442 --> OKAY
@[R7[0](4559)] ==> [R7[0](4559)] -log10(p) = 2.786652 --> OKAY
@[R4[0](4554)] ==> [R4[0](4554)] -log10(p) = 2.786652 --> OKAY
@[R11[5](3166)] ==> [R11[5](3166)] -log10(p) = 2.801097 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.372538 --> OKAY
@[R6[0](3345)] ==> [R6[0](3345)] -log10(p) = 3.405375 --> OKAY
@[R6[6](5331)] ==> [R6[6](5331)] -log10(p) = 3.961915 --> OKAY

========== State after 288 simulations ==========
@[R6[5](3306)] ==> [R6[5](3306)] -log10(p) = 3.018362 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.018362 --> OKAY
@[R6[5](3318)] ==> [R6[5](3318)] -log10(p) = 3.018362 --> OKAY
@[R7[6](4669)] ==> [R7[6](4669)] -log10(p) = 3.038927 --> OKAY
@[R7[5](4668)] ==> [R7[5](4668)] -log10(p) = 3.038927 --> OKAY
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 3.124333 --> OKAY
@[R6[8](3683)] ==> [R6[8](3683)] -log10(p) = 3.399311 --> OKAY
@[R6[0](3345)] ==> [R6[0](3345)] -log10(p) = 3.906259 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.982437 --> OKAY
@[R6[6](5331)] ==> [R6[6](5331)] -log10(p) = 4.188509 --> OKAY

========== State after 320 simulations ==========
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 3.004844 --> OKAY
@[R6[8](3683)] ==> [R6[8](3683)] -log10(p) = 3.103097 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.216932 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.243707 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.269948 --> OKAY
@[R6[0](3345)] ==> [R6[0](3345)] -log10(p) = 3.416947 --> OKAY
@[R6[5](5556)] ==> [R6[5](5556)] -log10(p) = 3.416947 --> OKAY
@[R6[5](5568)] ==> [R6[5](5568)] -log10(p) = 3.416947 --> OKAY
@[R6[6](5331)] ==> [R6[6](5331)] -log10(p) = 3.469159 --> OKAY
@[R6[4](3489)] ==> [R6[4](3489)] -log10(p) = 3.565976 --> OKAY

========== State after 352 simulations ==========
@[R4[4](5284)] ==> [R4[4](5284)] -log10(p) = 3.045763 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.093870 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.093870 --> OKAY
